K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift,cat_precision_10,plan_row_entropy
200,0.9,heldout,0.165,0.36,0.505,0.62,7,10,0.06,0.6589980721473694,0.28875990542174784,0.20677268333863957,0.14528518582222313,0.2887599054217479,0.28551006519559163,0.2920845805737013,nan,nan,nan,nan,nan,0.418,3.28823689183251
300,0.0,aggregate,0.83,0.8775,0.9175,0.95,10,10,0.17,0.5451048612594604,0.34987332134708365,0.3154193777730355,0.18539809836993026,0.3498733213470836,0.347190751824772,0.3525976674054064,nan,nan,nan,nan,nan,0.648,0.3126309088866611
300,0.0,heldout,0.35,0.51,0.67,0.8,3,10,0.06400000000000002,0.500007688999176,0.31835061103124096,0.1391259877464263,0.14976648466727624,0.3183506110312409,0.317843592499128,0.3188592497219678,nan,nan,nan,nan,nan,0.406,0.3126309088866611
300,0.3,aggregate,0.825,0.8825,0.9225,0.9475,10,10,0.171,0.5549907088279724,0.34779265362721584,0.3131674514616505,0.18215211698233896,0.34779265362721584,0.34472101388471904,0.3509195252619494,nan,nan,nan,nan,nan,0.64925,0.45044082172107963
300,0.3,heldout,0.34,0.54,0.69,0.79,4,10,0.06000000000000001,0.5250819325447083,0.338159359424763,0.1639165654388932,0.1728777999303277,0.338159359424763,0.3364701723917856,0.33986559254432924,nan,nan,nan,nan,nan,0.4020000000000001,0.45044082172107963
300,0.5,aggregate,0.825,0.8825,0.915,0.945,10,10,0.17300000000000001,0.5616315603256226,0.3487279406054825,0.3141571709822499,0.1866540286217618,0.3487279406054825,0.3456558152186378,0.3518551646714098,nan,nan,nan,nan,nan,0.6515000000000001,0.6427157490580475
300,0.5,heldout,0.34,0.54,0.66,0.78,4,10,0.06,0.5461316704750061,0.3496660724859978,0.17862175966771365,0.1947099303693276,0.3496660724859978,0.3467352725452163,0.3526468402950144,nan,nan,nan,nan,nan,0.397,0.6427157490580475
300,0.7,aggregate,0.815,0.8725,0.9075,0.9425,10,10,0.16950000000000004,0.5728356242179871,0.36124532479433513,0.3273887101697524,0.20062507998631357,0.3612453247943351,0.3581185942848609,0.36442713512211783,nan,nan,nan,nan,nan,0.64225,1.1237654078865509
300,0.7,heldout,0.32,0.51,0.65,0.78,4,10,0.06000000000000001,0.556747555732727,0.33990916336007737,0.1677095199994881,0.13784710265472105,0.33990916336007737,0.3385725191962492,0.3412564031796645,nan,nan,nan,nan,nan,0.386,1.1237654078865509
300,0.9,aggregate,0.6675,0.7875,0.8275,0.87,9,10,0.1655,0.6500692963600159,0.3922905537951021,0.3600571956050327,0.21764285677133538,0.3922905537951021,0.38871242735321204,0.39593516607740603,nan,nan,nan,nan,nan,0.62725,2.808534373497972
300,0.9,heldout,0.16,0.39,0.51,0.63,5,10,0.07600000000000001,0.6469514966011047,0.32399276626192464,0.1489500433686656,0.10729499255531758,0.3239927662619247,0.3218921027347796,0.3261210276964135,nan,nan,nan,nan,nan,0.376,2.808534373497972
