K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift,cat_precision_10,plan_row_entropy
100,0.7,heldout,0.0033333333333333335,0.03666666666666667,0.08333333333333333,0.16,0,20,0.10533333333333333,0.6889582872390747,0.44787445157744493,0.30064515979682666,0.1605874008685753,0.4478744515774449,0.45042967336862255,0.4453480570538952,nan,nan,nan,nan,nan,0.14366666666666666,4.144258742125633
100,0.9,aggregate,0.0075,0.035,0.0675,0.145,7,20,0.1175,0.7404510378837585,0.468264849565187,0.3605629348653554,0.17418651899827312,0.468264849565187,0.46342604138927257,0.4732057716372919,nan,nan,nan,nan,nan,0.12125,4.5773860470758265
100,0.9,heldout,0.0033333333333333335,0.023333333333333334,0.05333333333333334,0.13,3,20,0.11133333333333333,0.7374420166015625,0.4733894000659746,0.33499780275295477,0.1956058008908284,0.47338940006597463,0.4746105980571552,0.4721744703592846,nan,nan,nan,nan,nan,0.10466666666666667,4.5773860470758265
160,0.0,aggregate,0.08,0.165,0.22,0.31,6,20,0.083,0.42923617362976074,0.40893415461971044,0.2873942917523395,0.1335734899316667,0.40893415461971044,0.40622741448289884,0.411677207355276,nan,nan,nan,nan,nan,0.206,3.005501290090342
160,0.0,heldout,0.016666666666666666,0.0625,0.09166666666666666,0.19166666666666668,6,20,0.08333333333333333,0.48298847675323486,0.43279470601937325,0.23757631235499235,0.11807308069044845,0.43279470601937325,0.4326522645074075,0.4329372413538755,nan,nan,nan,nan,nan,0.16833333333333336,3.005501290090342
160,0.3,aggregate,0.0625,0.1425,0.1975,0.3,6,20,0.08800000000000001,0.5773159265518188,0.4167015040585078,0.2973536958285642,0.13630757998762028,0.41670150405850775,0.41328678714502565,0.4201731181964953,nan,nan,nan,nan,nan,0.19649999999999998,3.411930352876449
160,0.3,heldout,0.020833333333333332,0.0625,0.09583333333333334,0.19583333333333333,4,20,0.06916666666666667,0.6132954359054565,0.44877735956770026,0.2577577186037039,0.12122411436761417,0.4487773595677002,0.44834152892503965,0.44921403837259594,nan,nan,nan,nan,nan,0.16375,3.411930352876449
160,0.5,aggregate,0.0475,0.1275,0.175,0.275,6,20,0.09850000000000002,0.6319699883460999,0.4063623153414153,0.28492018309905875,0.12000819590488877,0.4063623153414153,0.4024945878750371,0.4103050970363964,nan,nan,nan,nan,nan,0.18675000000000005,3.7140480924353723
160,0.5,heldout,0.008333333333333333,0.05,0.09583333333333334,0.17916666666666667,4,20,0.08333333333333333,0.6444056034088135,0.44810573529947106,0.25745759209562913,0.12516445274370835,0.44810573529947106,0.44631600195642873,0.4499098801437693,nan,nan,nan,nan,nan,0.15916666666666668,3.7140480924353723
160,0.7,aggregate,0.025,0.0925,0.155,0.2375,5,20,0.1125,0.6881144046783447,0.4211326318782705,0.302773035929418,0.13114293632767463,0.4211326318782705,0.41772403486218207,0.42459731434306197,nan,nan,nan,nan,nan,0.17700000000000002,4.072290205175574
160,0.7,heldout,0.004166666666666667,0.025,0.0875,0.17083333333333334,4,20,0.09666666666666666,0.6890882253646851,0.4645760527970364,0.2786529726444323,0.12786995590617725,0.46457605279703645,0.4642671617414088,0.46488535515553453,nan,nan,nan,nan,nan,0.15125,4.072290205175574
160,0.9,aggregate,0.015,0.0575,0.0875,0.185,5,20,0.11699999999999999,0.7365255355834961,0.42883007746368684,0.31367940884049644,0.14620377610129992,0.42883007746368684,0.4248097871731825,0.43292718874967545,nan,nan,nan,nan,nan,0.14800000000000002,4.512574716283736
