K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift,cat_precision_10,plan_row_entropy
10,0.0,aggregate,0.02,0.075,0.125,0.235,7,20,0.087,0.5252278447151184,0.4151258756984357,0.2971272081487436,0.15961912726711716,0.4151258756984356,0.40696403299626166,0.42362179718912335,nan,nan,nan,nan,nan,0.18875,3.2166143292529035
10,0.0,heldout,0.007692307692307693,0.05897435897435897,0.1076923076923077,0.21794871794871795,8,20,0.08512820512820514,0.5233166813850403,0.40112104116505143,0.2761500930635225,0.12814239624361198,0.4011210411650514,0.39217562272536866,0.4104840702740716,nan,nan,nan,nan,nan,0.18256410256410258,3.2166143292529035
10,0.3,aggregate,0.025,0.075,0.1325,0.255,7,20,0.09050000000000001,0.635808527469635,0.43580732294670393,0.3214235761349721,0.1770687830861652,0.43580732294670393,0.42910021523434677,0.4427274326852025,nan,nan,nan,nan,nan,0.19875,3.457847798513294
10,0.3,heldout,0.007692307692307693,0.05641025641025641,0.11282051282051282,0.2358974358974359,7,20,0.08923076923076922,0.6366987228393555,0.4198229032618288,0.29800034430789873,0.141051379281577,0.4198229032618288,0.41197225975360763,0.4279785668482422,nan,nan,nan,nan,nan,0.19282051282051282,3.457847798513294
10,0.5,aggregate,0.025,0.07,0.1425,0.255,7,20,0.113,0.6879953145980835,0.44859123183080873,0.33631772748208744,0.17929133860666305,0.44859123183080873,0.4423166330267708,0.4550464122625872,nan,nan,nan,nan,nan,0.2045,3.6335963848933703
10,0.5,heldout,0.015384615384615385,0.05384615384615385,0.12307692307692308,0.2358974358974359,8,20,0.10974358974358973,0.68684321641922,0.4450121076466943,0.3283753382518011,0.15938202508747215,0.4450121076466944,0.43696524816654636,0.4533608984461852,nan,nan,nan,nan,nan,0.197948717948718,3.6335963848933703
10,0.7,aggregate,0.025,0.075,0.1525,0.2525,9,20,0.10800000000000001,0.7195931673049927,0.4655382593440064,0.35801769070065786,0.20097645855534454,0.46553825934400633,0.45616760130838496,0.47530197840362387,nan,nan,nan,nan,nan,0.21275000000000002,3.839195199974407
10,0.7,heldout,0.015384615384615385,0.06153846153846154,0.14102564102564102,0.2358974358974359,8,20,0.10615384615384615,0.7177679538726807,0.45227491121248564,0.33817349057650825,0.17310333402461212,0.45227491121248564,0.44175141521044714,0.46331202872728805,nan,nan,nan,nan,nan,0.20692307692307696,3.839195199974407
10,0.9,aggregate,0.0175,0.0825,0.155,0.2525,9,20,0.11900000000000001,0.7475039958953857,0.4704519458503922,0.36304472226610485,0.18764462402847612,0.4704519458503922,0.46362442872904785,0.4774835580032821,nan,nan,nan,nan,nan,0.2065,4.088310155676697
10,0.9,heldout,0.01282051282051282,0.07692307692307693,0.14615384615384616,0.24615384615384617,9,20,0.11435897435897434,0.7452666163444519,0.47123158122447545,0.3600129826429538,0.18791433823341372,0.47123158122447545,0.4626702918004829,0.48011568158688933,nan,nan,nan,nan,nan,0.20205128205128203,4.088310155676697
20,0.0,aggregate,0.045,0.105,0.19,0.3175,10,20,0.107,0.5613654851913452,0.41362842090337254,0.29394135816592887,0.13947973003088035,0.4136284209033726,0.4079437701646323,0.4194737404869489,nan,nan,nan,nan,nan,0.22524999999999998,2.746016565969853
20,0.0,heldout,0.010526315789473684,0.060526315789473685,0.14736842105263157,0.28157894736842104,10,20,0.10789473684210527,0.5631520748138428,0.4171427242576131,0.2908781777432141,0.13271556298459614,0.41714272425761306,0.40994263106827133,0.4246002590482728,nan,nan,nan,nan,nan,0.2123684210526316,2.746016565969853
20,0.3,aggregate,0.05,0.1125,0.1825,0.32,9,20,0.10649999999999998,0.6412397623062134,0.4429582025307866,0.33126428154207865,0.1676753911873136,0.44295820253078666,0.43570109041138516,0.45046116091706073,nan,nan,nan,nan,nan,0.228,3.059080693988749
20,0.3,heldout,0.015789473684210527,0.06842105263157895,0.1394736842105263,0.28421052631578947,10,20,0.10789473684210527,0.6427894830703735,0.4424900992853128,0.3240226392898243,0.14921241860950338,0.4424900992853128,0.4336709328142425,0.451675406153604,nan,nan,nan,nan,nan,0.21578947368421053,3.059080693988749
20,0.5,aggregate,0.045,0.1125,0.1925,0.33,10,20,0.10800000000000001,0.6756352782249451,0.4621667546347851,0.35424572591579023,0.19214706824677033,0.4621667546347851,0.4550989815704956,0.46945751848694783,nan,nan,nan,nan,nan,0.2275,3.307780248425183
20,0.5,heldout,0.015789473684210527,0.07631578947368421,0.15526315789473685,0.29473684210526313,11,20,0.10631578947368421,0.676831066608429,0.4417565559051857,0.32276659565160426,0.15251150511095055,0.4417565559051857,0.43360725429734087,0.4502180440230056,nan,nan,nan,nan,nan,0.21605263157894736,3.307780248425183
20,0.7,aggregate,0.035,0.115,0.18,0.325,10,20,0.107,0.717203676700592,0.47546531245221824,0.36899177293512475,0.21661046074072293,0.4754653124522183,0.46948461174123984,0.48160035395792605,nan,nan,nan,nan,nan,0.2325,3.6137798870625466
20,0.7,heldout,0.018421052631578946,0.0868421052631579,0.15263157894736842,0.29473684210526313,11,20,0.1068421052631579,0.715230405330658,0.44910431029441705,0.33055968330441843,0.15649066073399834,0.44910431029441705,0.44180564367521213,0.4566481768171045,nan,nan,nan,nan,nan,0.22315789473684214,3.6137798870625466
20,0.9,aggregate,0.0275,0.085,0.1675,0.3,10,20,0.11449999999999999,0.745424211025238,0.46713870088348697,0.35939134367758246,0.20373570854715664,0.467138700883487,0.46113534585817073,0.4733004287425566,nan,nan,nan,nan,nan,0.225,4.002621940551591
20,0.9,heldout,0.015789473684210527,0.07105263157894737,0.15526315789473685,0.2894736842105263,9,20,0.11210526315789472,0.7419363260269165,0.44538353554369814,0.3260322692854119,0.153189864765485,0.4453835355436982,0.43820961669713937,0.45279625183498673,nan,nan,nan,nan,nan,0.21947368421052632,4.002621940551591
50,0.0,aggregate,0.09,0.18,0.2775,0.405,10,20,0.07949999999999999,0.553695023059845,0.4159991407704501,0.2961723897905112,0.1416429935478722,0.4159991407704501,0.41018601968106383,0.421979396585816,nan,nan,nan,nan,nan,0.272,2.2351600087511785
50,0.0,heldout,0.014285714285714285,0.08857142857142856,0.19142857142857142,0.3314285714285714,7,20,0.07828571428571429,0.5578331351280212,0.4090939673378389,0.2694264295720475,0.12870759961805844,0.4090939673378389,0.4034730144673743,0.41487374864842863,nan,nan,nan,nan,nan,0.24942857142857147,2.2351600087511785
50,0.3,aggregate,0.0925,0.1825,0.275,0.4125,10,20,0.0845,0.6149584650993347,0.41464807839881035,0.29486938059429035,0.1529513360858266,0.4146480783988104,0.4094345347563032,0.41999610806708,nan,nan,nan,nan,nan,0.2725,2.618170265882959
50,0.3,heldout,0.017142857142857144,0.1,0.19428571428571428,0.34,7,20,0.08571428571428572,0.6168180108070374,0.3944761854927837,0.25120615937358504,0.11952853651613946,0.3944761854927836,0.39010612584896387,0.3989452632112078,nan,nan,nan,nan,nan,0.25028571428571433,2.618170265882959
50,0.5,aggregate,0.08,0.1825,0.2725,0.4125,10,20,0.07400000000000001,0.651409387588501,0.41894018843309894,0.3008366641510922,0.1530559239178024,0.41894018843309894,0.4127334947946563,0.4253364048573058,nan,nan,nan,nan,nan,0.274,2.94513989554703
50,0.5,heldout,0.011428571428571429,0.10285714285714286,0.2,0.3485714285714286,6,20,0.07428571428571429,0.6508396863937378,0.39909490294232597,0.2582169188237228,0.12419065067355088,0.39909490294232597,0.39342809639423015,0.4049273407552975,nan,nan,nan,nan,nan,0.2531428571428571,2.94513989554703
50,0.7,aggregate,0.0625,0.1525,0.26,0.4075,10,20,0.079,0.6955656409263611,0.44602149234816557,0.33280143491671665,0.17779115127656692,0.4460214923481657,0.4402148665999336,0.4519833495096596,nan,nan,nan,nan,nan,0.27375,3.3609342602119057
50,0.7,heldout,0.014285714285714285,0.09428571428571429,0.2057142857142857,0.35714285714285715,7,20,0.07657142857142857,0.6873949766159058,0.4262811084124225,0.29121933289172214,0.14400152352474482,0.42628110841242256,0.4207340522557276,0.4319763861285335,nan,nan,nan,nan,nan,0.2574285714285714,3.3609342602119057
50,0.9,aggregate,0.04,0.1125,0.2125,0.3675,9,20,0.10949999999999999,0.7368003726005554,0.4549809341523951,0.3438510216671519,0.20275246818402926,0.4549809341523951,0.4502313937117743,0.45983174980425723,nan,nan,nan,nan,nan,0.25549999999999995,3.8987146290317902
50,0.9,heldout,0.022857142857142857,0.09142857142857143,0.2,0.3485714285714286,8,20,0.096,0.7247141003608704,0.43030869449338843,0.29633980608474514,0.16367537063182333,0.4303086944933884,0.4258185514405899,0.4348945414400295,nan,nan,nan,nan,nan,0.25142857142857145,3.8987146290317902
100,0.0,aggregate,0.16,0.3175,0.4275,0.5825,14,20,0.09849999999999999,0.5611528158187866,0.4192521142680997,0.3000866444979983,0.15408568559512142,0.4192521142680997,0.41422832216824645,0.424399260266593,nan,nan,nan,nan,nan,0.3295,1.755763170279385
100,0.0,heldout,0.023333333333333334,0.17333333333333334,0.30666666666666664,0.47,10,20,0.088,0.5604007840156555,0.4365792633218226,0.28231759599003664,0.13410984768159273,0.4365792633218226,0.4310308437055477,0.44227238908103245,nan,nan,nan,nan,nan,0.29733333333333334,1.755763170279385
100,0.3,aggregate,0.1475,0.31,0.43,0.5775,15,20,0.0935,0.6174224615097046,0.4371171886823872,0.3218520152373407,0.16757766072124483,0.43711718868238725,0.43175521168044684,0.4426140214701658,nan,nan,nan,nan,nan,0.326,2.1308039216675887
100,0.3,heldout,0.023333333333333334,0.17,0.31333333333333335,0.47333333333333333,11,20,0.08333333333333333,0.6200507283210754,0.43040411385399135,0.27537746021156434,0.12765657180874487,0.4304041138539914,0.42432829567072394,0.4366564549203647,nan,nan,nan,nan,nan,0.295,2.1308039216675887
100,0.5,aggregate,0.1425,0.3,0.41,0.5475,15,20,0.098,0.6568076014518738,0.432681955817267,0.31696277862810185,0.1694702250392238,0.432681955817267,0.42693731689150727,0.43858329678517394,nan,nan,nan,nan,nan,0.32,2.4856871585555154
100,0.5,heldout,0.02666666666666667,0.17,0.3,0.4533333333333333,11,20,0.08333333333333333,0.6570731997489929,0.4503514402892917,0.3006635862862504,0.14304964882149254,0.45035144028929175,0.44372171011461986,0.45718228750205236,nan,nan,nan,nan,nan,0.29,2.4856871585555154
100,0.7,aggregate,0.105,0.2725,0.3725,0.495,13,20,0.10149999999999998,0.6950252056121826,0.4449147721862932,0.332110473258691,0.1859621630424698,0.44491477218629316,0.43896429621953814,0.4510287910358609,nan,nan,nan,nan,nan,0.3105,2.9864439099219453
