K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift,cat_precision_10,plan_row_entropy
160,0.3,heldout,0.0,0.0,0.0,0.038461538461538464,2,15,0.007692307692307693,-0.005418005399405956,0.7022854876368226,0.03963098714271446,0.02504874756262187,0.7022854876368226,0.6816698102297963,0.7241870087708543,0.2624830097100038,0.23249900866553375,0.19460491369210678,0.5783881885624559,0.06787809601789704,0.1076923076923077,4.079554555703029
160,0.5,aggregate,0.02,0.075,0.1225,0.19,3,15,0.029500000000000002,0.1536148488521576,0.19568953101032507,0.0987290969292999,0.03779408781210456,0.19568953101032507,0.20012794511670692,0.1914437147470543,0.2785642808770088,0.2669121367959947,0.21744189226661895,0.38759736589986515,0.06112238861038985,0.1385,4.454765726108983
160,0.5,heldout,0.0,0.0,0.0,0.038461538461538464,2,15,0.007692307692307693,0.10728536546230316,0.6675083012241624,0.01694665963225393,0.008407349650823785,0.6675083012241623,0.6310033815647991,0.708496358333757,0.22791018169959804,0.228678611268303,0.19460491369210678,0.5783881885624559,0.03330526800749126,0.10384615384615384,4.454765726108983
160,0.7,aggregate,0.01,0.0525,0.09,0.1825,3,15,0.024000000000000004,0.153716042637825,0.20818085822682764,0.11259087327726285,0.05711928452688297,0.20818085822682766,0.21151142706194057,0.2049535530829601,0.27700693865624365,0.26105756409745845,0.21744189226661895,0.38759736589986515,0.059565046389624704,0.12875,4.921995989509871
160,0.7,heldout,0.0,0.0,0.038461538461538464,0.07692307692307693,2,15,0.02307692307692308,0.21884849667549133,0.6166190136857989,-0.06600959741082353,-0.04553328384063351,0.6166190136857987,0.5709537502880855,0.6702239762515914,0.23511371059352085,0.2223134912103623,0.19460491369210678,0.5783881885624559,0.04050879690141407,0.08461538461538462,4.921995989509871
160,0.9,aggregate,0.015,0.04,0.065,0.13,5,15,0.0395,0.36331695318222046,0.31080134486347166,0.22995468679238742,0.1352031683395563,0.31080134486347166,0.3034967644022589,0.31846621096763683,0.29712544591104223,0.24938194850271142,0.21744189226661895,0.38759736589986515,0.07968355364442328,0.1155,5.512664566904189
160,0.9,heldout,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,3,15,0.015384615384615385,0.37611719965934753,0.7218253099563899,0.1847475109624567,0.15827338129496402,0.72182530995639,0.6827339419711079,0.7656650743738644,0.25045328021008556,0.20714708278033614,0.19460491369210678,0.5783881885624559,0.05584836651797878,0.07307692307692308,5.512664566904189
200,0.0,aggregate,0.0625,0.13,0.1825,0.23,2,15,0.026000000000000002,0.10937900096178055,0.17511492461261266,0.07564668846424319,0.026303020656074944,0.1751149246126127,0.17911509345915408,0.17128952383946242,0.2907252940683346,0.2841185454046153,0.21744189226661895,0.38759736589986515,0.07328340180171564,0.166,3.4143117560730696
200,0.0,heldout,0.0,0.0,0.0,0.038461538461538464,1,15,0.0,0.10721541941165924,0.724131334218959,0.054708019590773614,0.0368442130556668,0.724131334218959,0.7149092174206836,0.7335944854308323,0.26143783982659097,0.23390621436320572,0.19460491369210678,0.5783881885624559,0.06683292613448419,0.1076923076923077,3.4143117560730696
200,0.3,aggregate,0.035,0.1125,0.1675,0.2325,2,15,0.0245,0.14205552637577057,0.18716683610687018,0.08899335877076724,0.034584987792477886,0.18716683610687015,0.19082380003005076,0.1836474013137033,0.28611204843225013,0.2785066824177941,0.21744189226661895,0.38759736589986515,0.06867015616563119,0.162,3.8919417486717567
