K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift,cat_precision_10,plan_row_entropy
0,nan,aggregate,0.0625,0.1675,0.2325,0.32,3,15,0.017,0.24687886238098145,0.19271991248690504,0.10078902085773774,0.03081181963495376,0.19271991248690507,0.18372792034785004,0.20263736882164862,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272,0.13574999999999998,nan
0,nan,heldout,0.038461538461538464,0.07692307692307693,0.19230769230769232,0.34615384615384615,3,15,0.007692307692307693,0.2822282910346985,0.6265838445186177,-0.029320386495265364,-0.022899934881701757,0.6265838445186176,0.5746674108156137,0.6888123243255843,0.5783881885624559,0.46856612082810606,0.19460491369210678,0.5783881885624559,0.38378327487034913,0.12307692307692307,nan
